ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210422
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:05:07
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
61,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15318337,-0.43155062,-0.54307657,-0.54618263,-0.34682471,-0.39187559,-0.26010060,-0.39823118,-0.28759700,-0.09499137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:29.0,0,0
62,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12763113,-0.39387897,-0.40275851,-0.44472015,-0.31279466,-0.27750579,-0.23133753,-0.31054467,-0.18591300,0.00630432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:29.0,0,0
63,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07359329,-0.24875247,-0.40085590,-0.48302081,-0.27790266,-0.27788371,-0.20015760,-0.29354814,-0.19344930,0.13544023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:29.0,0,0
64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13305961,-0.36123449,-0.50962198,-0.61406541,-0.31511834,-0.35334939,-0.22361875,-0.33789536,-0.25903264,-0.07001662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:29.0,0,0
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33852243,-0.52266490,-0.68614358,-0.86013836,-0.37823167,-0.46493432,-0.26565152,-0.42126122,-0.33645111,-0.25033268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:30.0,0,0
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20398846,-0.30002674,-0.41273567,-0.59739608,-0.26391974,-0.26707411,-0.17802572,-0.25368977,-0.19687667,-0.13139932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:30.0,0,0
67,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20955488,-0.31495827,-0.41312376,-0.56038189,-0.26979420,-0.27641070,-0.17989670,-0.27619973,-0.21742213,-0.31197882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:30.0,0,0
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21118367,-0.40766528,-0.51846534,-0.53719556,-0.33560655,-0.36554179,-0.23177406,-0.37459734,-0.28900579,-0.43404758,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:30.0,0,0
69,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26533651,-0.52522790,-0.64733946,-0.62831563,-0.41884017,-0.45395255,-0.29633909,-0.47730249,-0.32914898,-0.49091598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:30.0,0,0
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05804370,-0.22996306,-0.32558769,-0.34541696,-0.27906638,-0.22209929,-0.20012495,-0.28670582,-0.18330333,-0.21391749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:31.0,0,0
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06385984,-0.25916636,-0.37006429,-0.43054605,-0.29676676,-0.25490794,-0.21500015,-0.32707453,-0.20553809,-0.22622170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:31.0,0,0
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17698705,-0.39495501,-0.52456135,-0.61939317,-0.35162359,-0.36065575,-0.24556223,-0.41263449,-0.26961723,-0.18805164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:31.0,0,0
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26913574,-0.47079673,-0.46809983,-0.62866539,-0.33094046,-0.31163174,-0.21553054,-0.35190415,-0.18631199,0.05962570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:31.0,0,0
74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13130151,-0.22636490,-0.32769725,-0.49633813,-0.23050822,-0.21199510,-0.15433694,-0.25254494,-0.14600913,0.11149770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:31.0,0,0
75,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16765147,-0.27934662,-0.36333519,-0.46384209,-0.22632769,-0.24518788,-0.14814870,-0.26615036,-0.19204693,-0.09716655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:32.0,0,0
76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25305790,-0.40704978,-0.49279946,-0.52058613,-0.27673200,-0.33798447,-0.18082802,-0.33684120,-0.27070948,-0.35772061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:32.0,0,0
77,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23567168,-0.28968275,-0.28884917,-0.31110713,-0.20449446,-0.18257266,-0.13604417,-0.21736632,-0.15024376,-0.21981286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:32.0,0,0
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17655450,-0.22732289,-0.26586050,-0.26533565,-0.19818237,-0.17310014,-0.13855690,-0.22675495,-0.14530128,-0.22647575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:32.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11228150,-0.27743813,-0.35036531,-0.29991055,-0.25148916,-0.23831427,-0.18528703,-0.30224031,-0.18753913,-0.14688051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:32.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19905734,-0.39045978,-0.48291385,-0.42370081,-0.32138124,-0.32446760,-0.24288413,-0.39075664,-0.23027292,-0.01089832,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:33.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03397563,-0.14343177,-0.22912252,-0.23128499,-0.19055113,-0.13456751,-0.14826335,-0.21409824,-0.09300297,0.25560674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:33.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04324854,-0.16984618,-0.28200132,-0.36476237,-0.17901309,-0.16348870,-0.13901892,-0.21337661,-0.10640173,0.31880218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:33.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13325942,-0.29905510,-0.41564122,-0.47415280,-0.23092082,-0.25818121,-0.16850075,-0.28816777,-0.17714804,0.12423006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:33.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20653553,-0.37963191,-0.38659668,-0.47102171,-0.22366667,-0.23091555,-0.14628296,-0.24388193,-0.12903969,0.10308867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:33.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02649777,-0.08604988,-0.21194117,-0.32985231,-0.10075511,-0.10396887,-0.07053570,-0.11687829,-0.07336409,0.09982345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:34.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04781772,-0.14310050,-0.23893991,-0.30805925,-0.10723989,-0.13212335,-0.07135187,-0.13571778,-0.10900173,-0.02276456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:34.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14691882,-0.28448239,-0.35247335,-0.29958770,-0.19888905,-0.21828097,-0.14755893,-0.25462914,-0.16600531,-0.13123040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:34.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15286088,-0.28758946,-0.23619136,-0.19363333,-0.17300166,-0.12739399,-0.12818533,-0.18428679,-0.07083455,0.00947037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:34.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02199219,-0.04044854,-0.10882983,-0.05474299,-0.09618270,-0.04064105,-0.08528984,-0.11602029,-0.02058770,0.14931445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:34.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02522635,-0.09132308,-0.15549153,-0.09583406,-0.12248645,-0.08117817,-0.10317799,-0.15423034,-0.05476599,0.20586517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:35.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09460495,-0.24013695,-0.29021591,-0.23255619,-0.18453628,-0.17680690,-0.14043856,-0.23579219,-0.11197427,0.18351331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:35.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21206196,-0.34587198,-0.27182660,-0.23589286,-0.19909552,-0.16141547,-0.13451478,-0.21797301,-0.06115944,0.36874384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:35.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08339261,-0.04392750,-0.05561997,-0.01625588,-0.05785880,-0.01047624,-0.04072110,-0.06687446,-0.00210506,0.20890881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:35.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11450629,-0.10514432,-0.09627812,-0.03131032,-0.07462028,-0.05073090,-0.05041168,-0.09419484,-0.02881458,0.13381815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:35.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26056668,-0.26484519,-0.22530042,-0.10936032,-0.14454135,-0.14646742,-0.09392701,-0.18176463,-0.10397386,-0.05305525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:36.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37020567,-0.39787623,-0.33418888,-0.20900258,-0.22449252,-0.22111198,-0.14596768,-0.26930413,-0.13232628,-0.13363767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:36.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18914558,-0.08660297,-0.01498918,0.09892011,-0.09189571,0.00214207,-0.06766735,-0.09683385,0.00535726,0.08704913,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:36.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11113083,-0.10370282,-0.06753588,0.02547457,-0.12766328,-0.04242402,-0.09461608,-0.14057875,-0.01730977,0.13311246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:36.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08123335,-0.22256109,-0.20740952,-0.09074588,-0.21825570,-0.14055522,-0.15496126,-0.24858122,-0.07881574,0.13892856,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:36.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12623461,-0.33895713,-0.31732196,-0.26099846,-0.29255477,-0.21938704,-0.21243013,-0.33134660,-0.09104035,0.12489960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:37.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05658780,-0.07327848,-0.04784473,0.01237242,-0.15096766,-0.01914329,-0.10442965,-0.13988054,0.03531715,0.35896078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:37.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18863827,-0.14021714,-0.10033071,-0.02505093,-0.16177364,-0.06108995,-0.10952556,-0.16185772,-0.00772675,0.25309736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:37.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36272967,-0.30410194,-0.25965846,-0.22511263,-0.22114505,-0.16865805,-0.14308356,-0.23884904,-0.08713156,0.02753259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:37.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46375698,-0.43410760,-0.38130951,-0.28842533,-0.28937423,-0.25578353,-0.18579023,-0.32331884,-0.14900149,-0.17309143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:37.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24667814,-0.11706086,-0.03200803,0.06395167,-0.12982580,-0.01493573,-0.07808013,-0.11190709,0.01433458,-0.00335331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:38.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16126975,-0.11682849,-0.04385281,0.08462298,-0.13785258,-0.04445250,-0.08558857,-0.13809711,-0.01597522,-0.00932804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:38.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15386687,-0.24386670,-0.18349625,-0.06919312,-0.23615739,-0.14839737,-0.17331997,-0.26218808,-0.08733746,-0.06913853,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:38.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19220361,-0.35635403,-0.35132715,-0.25205877,-0.34244704,-0.23946954,-0.26199704,-0.39010936,-0.15153863,-0.07989278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:38.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03000206,-0.05786658,-0.02243036,-0.01710287,-0.22030377,-0.00923375,-0.19109637,-0.21519527,0.03694974,0.35412845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:38.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02553877,-0.06880635,-0.05279834,-0.01639698,-0.21851909,-0.02425934,-0.18358171,-0.22844459,0.01856711,0.36983532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:39.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10272218,-0.22648267,-0.18774693,-0.12160690,-0.24615788,-0.11555403,-0.18583255,-0.28331059,-0.05756816,0.23905224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:39.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26666284,-0.37083375,-0.35017970,-0.22127929,-0.29751015,-0.19856597,-0.21524364,-0.34778225,-0.17954434,0.19978446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:39.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17985108,-0.13772380,-0.06882107,0.05561905,-0.15020518,-0.00050591,-0.11363412,-0.13695988,-0.00326557,0.35759145,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:39.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18603617,-0.12787765,-0.04913396,0.09518914,-0.12526432,-0.00516245,-0.10404934,-0.12244278,-0.00417528,0.27587202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:39.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26490813,-0.25639200,-0.16142598,0.00915703,-0.18284959,-0.08872324,-0.14263658,-0.20308867,-0.07293531,0.06025966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:40.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31897876,-0.36813426,-0.29136902,-0.11115980,-0.24266246,-0.17670330,-0.17636868,-0.27823442,-0.13765195,-0.06317195,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:40.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19092350,-0.15102023,-0.04590034,0.08550414,-0.13130465,0.00319612,-0.10357650,-0.12028879,0.00300521,0.06229793,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:40.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14319548,-0.12329389,-0.03889865,0.08420542,-0.11058511,0.00070859,-0.09432431,-0.11012232,-0.00472472,0.00298160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:40.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11027819,-0.22423238,-0.12730621,-0.02283502,-0.15784118,-0.08335777,-0.12881811,-0.18405597,-0.06075298,-0.09982343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:40.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11109433,-0.32408857,-0.28440207,-0.13824402,-0.23022594,-0.17667028,-0.17655104,-0.27385959,-0.13723484,-0.20451960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:41.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02445432,-0.08319514,-0.02971704,0.09708241,-0.11549750,0.01318227,-0.10215773,-0.11102545,0.01930646,0.08348912,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:41.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11014453,-0.03326798,0.00433635,0.14148153,-0.09141539,0.02688591,-0.08659121,-0.08823131,0.03123815,0.13300976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:41.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06318541,-0.13472897,-0.09917799,0.04007473,-0.13345981,-0.04961716,-0.10899125,-0.15431030,-0.02916722,0.10053217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:41.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01150544,-0.25527841,-0.25044516,-0.17434675,-0.20511778,-0.14651337,-0.15906337,-0.24587294,-0.09197437,0.06475750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:41.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07107512,-0.07214412,-0.03972165,-0.00104252,-0.10867075,0.01639113,-0.09585930,-0.10258599,0.04418199,0.30836523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:42.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17779689,0.01312670,0.02258951,0.09121994,-0.08627875,0.04731521,-0.08717077,-0.08010608,0.06143864,0.37771395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:42.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14979650,-0.06532748,-0.07363425,-0.00607995,-0.14687146,-0.02447375,-0.13724138,-0.16438532,-0.00224811,0.25957358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:42.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05088744,-0.20458964,-0.21750309,-0.14118257,-0.21233416,-0.12283789,-0.18251903,-0.24864429,-0.07235725,0.15028539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:42.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04577252,-0.19379562,-0.10110395,-0.05441298,-0.18304051,-0.02929696,-0.15805875,-0.16960339,0.01994124,0.29149270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:42.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22105062,0.03816483,0.01123050,0.06727861,-0.11423051,0.03863840,-0.11835617,-0.10337335,0.04348031,0.30570105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:43.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28150606,-0.00878921,-0.04803598,0.04819728,-0.10383858,-0.01474280,-0.09000227,-0.11256178,0.00433972,0.31514159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:43.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20084076,-0.15438086,-0.17503633,-0.04229253,-0.18492310,-0.10465828,-0.14405915,-0.21328184,-0.06673618,0.15691650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:43.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08362910,-0.24072902,-0.14704144,-0.08402984,-0.19293800,-0.07377239,-0.14553471,-0.18095662,-0.01491476,0.25114727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:43.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31381679,0.03931205,-0.00923032,0.09161311,-0.12805861,0.01872913,-0.12269351,-0.12026136,0.02711593,0.38258731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:05:43.0,0,0
