ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212349
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:24:36
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21950275,-0.21278203,-0.08993635,-0.23191135,-0.15632857,-0.08100648,-0.13667332,-0.02646281,-0.17310712,-0.37154824,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:36.0,0,0
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25636494,-0.30193660,-0.19804919,-0.36588019,-0.20030536,-0.16034323,-0.16656770,-0.09286115,-0.22781748,-0.14734966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:37.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06549586,-0.06297065,0.04800090,-0.27752748,-0.08789135,0.04023399,-0.08077744,0.10557339,-0.02798952,0.21998525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:37.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19747354,-0.07271401,0.00570262,-0.22286186,-0.12102625,-0.01004704,-0.12539858,0.03072709,-0.08382723,-0.16763261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:37.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02186769,-0.16287351,-0.05078758,-0.16501471,-0.15892921,-0.06961905,-0.15706643,-0.04359521,-0.16999581,-0.39752719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:37.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17366900,-0.26670247,-0.17653666,-0.31713501,-0.21266246,-0.15492103,-0.19451445,-0.12882625,-0.24182662,-0.39727339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:37.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12544185,0.00237799,0.05737845,-0.26445651,-0.01664348,0.04190275,-0.02442552,0.15025094,-0.04003270,0.06725228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:38.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32224813,-0.02056360,-0.01190401,-0.49136242,-0.04239043,0.00485760,-0.05383163,0.11966317,-0.05837006,0.01505604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:38.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28841412,-0.11613268,-0.14224163,-0.61171925,-0.14782742,-0.09268041,-0.14533660,-0.03475202,-0.15689145,-0.25752702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:38.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12651713,-0.21225795,-0.19189028,-0.40689906,-0.20284109,-0.15992355,-0.18407378,-0.12132876,-0.24274360,-0.51998937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:38.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14490417,0.01447402,0.10432088,-0.04718599,-0.05171531,0.05187817,-0.06875794,0.11754335,-0.04016583,-0.24746978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:38.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18842278,-0.02316612,0.02137055,-0.33437341,0.03620668,0.01313455,0.02915891,0.20575231,-0.05770363,0.04338918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:39.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36287716,-0.09243466,-0.16414550,-0.67652136,-0.05054543,-0.09920757,-0.04506762,0.08754177,-0.14779556,-0.07546198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:39.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39433694,-0.15824129,-0.27842948,-0.71362412,-0.16727085,-0.18604009,-0.15208067,-0.06562277,-0.23734502,-0.36831126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:39.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48271933,0.07257212,0.05505234,-0.18690270,-0.10833927,0.03332076,-0.13407670,0.05749924,-0.05122518,-0.25403857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:39.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20052345,-0.02035776,0.05662605,-0.07958529,-0.11243105,0.01620583,-0.14337255,0.04117385,-0.08539651,-0.33162239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:39.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12541598,-0.14032306,-0.10641420,-0.30935264,-0.12312615,-0.09528189,-0.12764350,0.00827167,-0.16006078,-0.10690364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:40.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17545180,-0.21506035,-0.28885394,-0.66536337,-0.14704151,-0.19442931,-0.12977414,-0.03254478,-0.22394419,0.15992862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:40.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.53724056,0.04820812,-0.03984252,-0.47534311,-0.01783885,-0.00512563,-0.02144155,0.17531276,-0.05016591,0.16827700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:40.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52786648,0.00317682,-0.02703654,-0.33236495,-0.10291907,-0.01970935,-0.10923977,0.06061108,-0.08966875,-0.06970113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:40.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18946379,-0.15095367,-0.10301884,-0.16304751,-0.20821755,-0.11258152,-0.19909401,-0.07319827,-0.18051185,-0.10905548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:40.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00578146,-0.26016879,-0.20789362,-0.19890104,-0.26404542,-0.19020016,-0.24208058,-0.14358595,-0.22163580,-0.00613035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:41.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08705094,-0.06564472,0.01548360,-0.15450670,-0.10533469,-0.00599854,-0.10940114,0.09029211,-0.05635398,0.54519713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:41.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44275212,-0.03984979,-0.05983906,-0.30795929,-0.12131014,-0.05022879,-0.11902345,0.05464568,-0.09943586,0.51831257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:41.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39723811,-0.14068750,-0.16511597,-0.29709369,-0.22631349,-0.14324710,-0.21250500,-0.08611409,-0.19505166,0.13353482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:41.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15343073,-0.25910383,-0.28151703,-0.31516358,-0.32041880,-0.23157594,-0.29503003,-0.20119603,-0.26154533,-0.07593676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:41.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21893752,-0.04602922,0.04129084,0.01440620,-0.17420006,0.00014598,-0.17984577,0.02949324,-0.07398816,0.20861492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:42.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00924095,-0.11544404,-0.03342478,-0.15762141,-0.15188001,-0.04614711,-0.14868136,0.04079701,-0.10147865,0.45417243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:42.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12061225,-0.19215204,-0.16707298,-0.30260268,-0.20531572,-0.14168398,-0.18144102,-0.04314334,-0.16280475,0.75076032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:42.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13049825,-0.25363120,-0.29221326,-0.49114966,-0.34318513,-0.22072436,-0.30692589,-0.21202736,-0.21211551,0.67164844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:42.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26280561,-0.02499443,0.04409329,-0.08078364,-0.21159931,0.01148051,-0.21400149,-0.01469176,-0.03119863,0.66155589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:42.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04909537,-0.08703026,0.02233530,-0.04138206,-0.15821816,-0.01006849,-0.15981293,0.02424173,-0.08205252,0.36281362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:43.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19497840,-0.22199731,-0.10389390,-0.13657235,-0.20325801,-0.10098603,-0.17901298,-0.04220205,-0.16230212,0.27879184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:43.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18128708,-0.29085067,-0.24333613,-0.35534486,-0.28051019,-0.18700334,-0.24590527,-0.14587232,-0.19716021,0.51208788,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:43.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10550503,-0.05229635,0.04871459,-0.05400522,-0.18773046,0.02237220,-0.19390377,-0.00061027,-0.02701652,0.95885867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:43.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12157545,-0.08401328,-0.01753636,-0.19478269,-0.21080041,-0.01924350,-0.22134054,-0.05396042,-0.07130606,0.89693326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:43.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01862288,-0.20344165,-0.13169473,-0.20655337,-0.23426026,-0.11306135,-0.21789108,-0.11097962,-0.17439316,0.36222684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:44.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15596588,-0.29784375,-0.18036671,-0.26430249,-0.28166419,-0.14714696,-0.25131214,-0.13479027,-0.15591623,0.12003906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:44.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24379030,-0.12741239,0.05045296,0.03226784,-0.15123287,0.01478500,-0.14711609,0.02789925,-0.07794452,0.11438318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:44.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.38717365,-0.18669119,-0.00746397,-0.04358296,-0.15563293,-0.03169090,-0.12891465,0.01727373,-0.11782201,0.21190961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:44.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.47056180,-0.29083779,-0.14529763,-0.23073852,-0.22989699,-0.11889296,-0.19887604,-0.10021921,-0.17848758,0.38477159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:44.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25323105,-0.17922084,0.02941067,-0.24389355,-0.16119558,0.02965553,-0.16785014,0.02661493,-0.00568192,0.93324649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:45.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03227532,-0.10546833,-0.02247592,-0.25595030,-0.17969035,-0.01750800,-0.18532214,-0.02772522,-0.06544639,0.84801984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:45.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19081517,-0.12167263,-0.10307138,-0.31413406,-0.20453039,-0.07759992,-0.20453779,-0.07472510,-0.14173582,0.62523866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:45.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13195734,-0.19569853,-0.20387113,-0.30316174,-0.25905833,-0.14828932,-0.24533848,-0.15258560,-0.21912318,0.30004987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:45.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06581660,-0.02153985,0.12972501,-0.00284845,-0.09719473,0.04522175,-0.12237552,0.07719512,-0.06302375,0.27403370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:45.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25703117,-0.12495563,0.05087511,-0.00912686,-0.06399647,0.01524754,-0.07995036,0.10426070,-0.09044471,0.28797764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:46.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.45633319,-0.24788596,-0.02776322,-0.11305869,-0.10380869,-0.07272072,-0.10797939,0.03957697,-0.16292636,0.37290096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:46.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26453024,-0.24422874,0.00771172,-0.11455014,-0.09974175,-0.01444167,-0.09708609,0.08952621,-0.04315866,0.73005182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:46.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04035207,-0.04602439,0.05696842,-0.13802589,-0.08288298,0.03515961,-0.09949482,0.08045220,-0.02746804,1.09890854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:46.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07664136,-0.08245219,-0.02930869,-0.30265969,-0.11850567,-0.02054601,-0.12765515,0.02058211,-0.07256394,1.14718318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:46.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14187564,-0.14567967,-0.14095211,-0.42660534,-0.19138496,-0.09784921,-0.19061592,-0.07786678,-0.14542477,0.86500818,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:47.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34996730,0.07014520,0.12436668,-0.21881050,-0.06245717,0.10366816,-0.09492309,0.12665531,0.02761497,0.86820126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:47.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33813697,0.03581510,0.06657216,-0.22610313,-0.05336463,0.05306479,-0.08310283,0.11583825,-0.02228966,0.46753249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:47.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24026951,-0.04700528,-0.02637135,-0.28413829,-0.07953548,-0.01968055,-0.09466930,0.06505170,-0.11782721,0.12075830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:47.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25693199,-0.11594025,-0.13444248,-0.35242018,-0.11517498,-0.09911624,-0.11573893,0.02036678,-0.20574535,-0.20401096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:47.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31082693,0.09586854,0.13818292,-0.11444217,0.03338002,0.10904016,0.01412215,0.24864034,-0.01429680,0.02154376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:48.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14053935,0.00991654,0.05333321,-0.32873750,0.02469281,0.05688022,0.00448117,0.22978286,-0.03757398,0.10716862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:48.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12972386,-0.07924705,-0.06848913,-0.43336701,-0.05124260,-0.03221855,-0.05425195,0.11271665,-0.10668939,0.36736512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:48.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18678372,-0.14197935,-0.18079701,-0.52186328,-0.13386713,-0.11920501,-0.12445790,-0.00251263,-0.17125888,0.59547496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:48.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42554682,0.11306470,0.09650829,-0.25109014,-0.01847108,0.08813615,-0.04447028,0.18340380,0.02484470,0.94613594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:48.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36385754,0.04763341,0.05993581,-0.27781576,-0.03736226,0.05072043,-0.06382529,0.14329363,-0.01108705,0.70851898,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:49.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29079410,-0.05499382,-0.07427145,-0.39736435,-0.11401328,-0.04876924,-0.12526794,0.03184492,-0.11954920,0.30515867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:49.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31858853,-0.11733100,-0.18457891,-0.43179271,-0.18769698,-0.13471027,-0.18417028,-0.06660852,-0.21248473,0.00815973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:49.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45392519,0.10563581,0.08395646,-0.16101840,-0.03965605,0.06066165,-0.07259127,0.14986682,-0.04009415,0.02756918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:49.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30952987,0.02473921,0.04781033,-0.17767794,-0.05555876,0.02852094,-0.08306669,0.11952369,-0.07444987,-0.05327343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:49.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20501186,-0.09494602,-0.10167366,-0.34157652,-0.11485480,-0.08075853,-0.11819179,0.03079511,-0.17200440,-0.32959586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:50.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11008592,-0.18858571,-0.23543896,-0.49060127,-0.17824821,-0.16992663,-0.16225141,-0.04740924,-0.26228818,-0.51793200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:50.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27593154,0.03825028,0.00744278,-0.34317425,-0.03749757,0.01952139,-0.04522125,0.17273758,-0.06763906,-0.14683732,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:50.0,0,0
322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18168633,-0.03590636,-0.03720025,-0.41927284,-0.03035339,-0.01481447,-0.03700514,0.16999637,-0.11061211,-0.20918958,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:50.0,0,0
323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08613238,-0.14735453,-0.19161585,-0.61367518,-0.11242571,-0.12887105,-0.10471150,0.05267228,-0.19270270,0.01928549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:50.0,0,0
324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11584561,-0.21481876,-0.31761265,-0.70341432,-0.21081421,-0.21672542,-0.18388404,-0.07805124,-0.27113867,0.11421916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:51.0,0,0
325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40233448,0.03686489,-0.00814350,-0.42586240,-0.12586373,-0.01397927,-0.14447482,0.07564431,-0.06314918,0.34783894,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:51.0,0,0
326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42501798,-0.01916309,-0.08992635,-0.43614459,-0.17599609,-0.05538135,-0.18665056,-0.00268462,-0.12219536,0.29885009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:51.0,0,0
327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42739153,-0.11449450,-0.22661380,-0.54377192,-0.25809553,-0.16341349,-0.25384295,-0.12751600,-0.22567549,0.13688080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:25:51.0,0,0
