ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09320223,-0.01854734,0.07813023,0.04764887,-0.03299239,0.02714168,-0.09248339,-0.00362102,0.01010296,0.42511734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16529141,0.00798418,0.09274696,0.07644536,-0.03488892,0.03343225,-0.09915599,-0.00692995,0.02059721,0.51065409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:59.0,0,0
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14560303,-0.00803155,0.08191417,0.09303899,-0.06161727,0.02256076,-0.12483177,-0.03878925,0.01092202,0.49773222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07139763,-0.02681280,0.06088016,0.12110793,-0.06615187,0.00559704,-0.13299736,-0.05509031,-0.02490949,0.46155682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02524379,-0.04606098,0.08996152,0.14914729,-0.04653334,0.02247832,-0.10782277,-0.03117250,0.00319406,0.49324182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00840857,-0.03178800,0.09542100,0.12994762,-0.03349277,0.02520411,-0.09482181,-0.01771746,0.00481413,0.31764054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13425803,-0.06181420,0.09751785,0.16398719,-0.01088951,0.02360991,-0.07166830,0.00988318,-0.00822726,0.13897736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:00.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17640819,-0.07333332,0.08507431,0.14786774,-0.01379838,0.01636231,-0.08218423,0.00384874,-0.01737418,0.12842512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15997234,-0.09284049,0.08395749,0.11815003,0.00247816,0.01671557,-0.05793170,0.02899956,-0.01485933,0.15823470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19422832,-0.07732355,0.09255458,0.15203033,0.01625456,0.01733096,-0.04394493,0.04527134,-0.00316239,0.22148731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14875948,-0.06396943,0.09710241,0.09558462,0.01299892,0.01993699,-0.04756252,0.05126669,-0.00223628,0.15117130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07267220,-0.05246906,0.08141553,0.05923413,0.02899016,0.01056437,-0.03313284,0.07711902,0.00404828,0.36722094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:01.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16145484,-0.14400028,0.02472424,-0.00883065,-0.01513843,-0.03411939,-0.06125190,0.02155543,-0.02561570,0.33482426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07172413,-0.04572153,0.09946068,0.03372390,0.01398168,0.01042234,-0.04177422,0.05845958,0.00002899,0.20859993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00666232,-0.02400888,0.08944485,0.05897203,0.03178336,0.02093014,-0.02374977,0.07588629,0.00756148,0.29547420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01438900,-0.03147945,0.06267458,0.03449437,0.02412010,0.00392079,-0.03264873,0.07573629,-0.00160068,0.25814039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04739764,-0.11202649,-0.04921396,-0.07378726,-0.04363651,-0.07258317,-0.09100587,-0.01694531,-0.05921640,0.15842882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:02.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01737750,-0.01993470,0.07567460,0.03669036,-0.00187383,0.01505480,-0.05993259,0.05200631,-0.00732874,0.19284168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06742647,-0.00330770,0.09044984,0.07601877,0.02029840,0.02249097,-0.03748495,0.07955684,0.00286305,0.25325701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04396854,-0.01805251,0.07716085,0.09943555,-0.00175832,0.00910824,-0.05814509,0.05599347,-0.01049244,0.07875538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02596229,-0.09689388,0.02127485,0.07360476,-0.04890038,-0.03393211,-0.09348387,-0.00652769,-0.04596629,-0.06463540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03103301,-0.01268274,0.09348145,0.17641097,-0.01996198,0.01329467,-0.07143951,0.03178977,-0.02376071,-0.05886166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:03.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01609446,-0.00935717,0.11632055,0.22906029,-0.01026041,0.02800115,-0.06060736,0.04737711,-0.01623189,-0.07894691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03303057,-0.02763072,0.09904843,0.21594109,-0.01307832,0.01403912,-0.06292792,0.04561757,-0.02506936,-0.07572152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10424174,-0.07966455,0.08309903,0.17038046,0.00020491,0.00944383,-0.04315339,0.06385595,-0.02818411,0.00814361,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07456262,-0.03663844,0.09109969,0.15699796,-0.00250446,0.01624823,-0.05260452,0.06239028,-0.01907581,0.04358615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03646848,-0.01973410,0.08550426,0.08752993,0.02894253,0.01945462,-0.02292478,0.09918465,-0.00912516,0.14227341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:04.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07189598,-0.03585896,0.04906908,-0.01398686,0.03758717,-0.00032421,-0.00847603,0.10718711,-0.02916873,0.22525731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00093332,-0.03197823,0.04778719,-0.07266313,0.03600074,0.00035429,-0.00446407,0.10979352,-0.01656385,0.24177922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07754205,-0.00557567,0.06791224,-0.04548158,0.04608043,0.01468145,0.00364133,0.12261149,-0.00278405,0.25100747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17130953,0.02241127,0.08543130,0.06669909,0.02501077,0.01533850,-0.02355677,0.09343427,-0.00774640,0.18314157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14337417,0.00598509,0.02906919,-0.03327486,-0.01132296,-0.02127206,-0.05753813,0.04199598,-0.05584924,0.05454686,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:05.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16247292,0.01271223,0.08435509,0.04161390,-0.01359479,0.01057204,-0.05863556,0.05138768,-0.01916070,-0.02637701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08256603,0.00625837,0.10396125,0.06698048,0.00333032,0.02446006,-0.04501700,0.07263347,-0.01232515,-0.05348414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02523789,-0.00179455,0.09394186,0.09690947,0.02755012,0.01537530,-0.01838530,0.10101792,-0.01824689,-0.04900096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02700765,-0.05069513,0.00285541,-0.01757807,-0.00826285,-0.04726853,-0.04685168,0.03630609,-0.08135424,-0.11803499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00863097,-0.00375142,0.08467035,0.00310190,0.04206711,0.01369688,-0.00102652,0.10979352,-0.01701231,0.02314257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:06.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07624611,0.01324528,0.08323219,-0.05697751,0.02499481,0.01706664,-0.02453737,0.09779190,-0.00439071,0.19072779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13642856,0.01785810,0.06514013,-0.07211817,0.01823028,0.00279048,-0.03347127,0.07992106,-0.00686960,0.20974733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13167895,-0.04124872,-0.03611842,-0.14253972,-0.02775798,-0.07379895,-0.06339747,0.01574326,-0.08033171,-0.05498786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15504563,0.03132091,0.08127490,-0.04309647,0.00774195,0.00948017,-0.03317809,0.07775525,-0.01728507,-0.11674205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11030772,0.03322857,0.10222764,0.02385115,0.02502524,0.02099078,-0.02136176,0.09756883,-0.01596234,-0.24433289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:07.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05350893,0.01206770,0.09042647,0.03801563,0.03385502,0.00955013,-0.00977990,0.10414361,-0.02276243,-0.22562759,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02958671,-0.04651978,-0.01341094,-0.08089580,0.00967513,-0.06288956,-0.02730992,0.05517455,-0.09048761,-0.21602219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08482993,0.02043466,0.07307501,-0.08025540,0.03921112,0.00665389,-0.00322621,0.11392197,-0.01236427,0.03663063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20710440,0.05700761,0.09258936,-0.03974283,0.03564286,0.01726985,-0.01484919,0.10684978,-0.00087921,0.13368328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30197954,0.07141112,0.07815959,-0.05319103,0.01800120,0.00680011,-0.03558587,0.08184036,-0.00504918,0.10883981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:08.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34570667,0.07884215,0.06220051,-0.01622697,-0.00178452,-0.00967831,-0.05480750,0.05347979,-0.03939009,-0.10357518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29246417,0.05461154,0.07797448,-0.01025326,-0.00517958,0.00021083,-0.05067693,0.06119872,-0.02848859,-0.25604746,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20020944,0.05424359,0.09682522,0.03390499,0.01364957,0.01106556,-0.03507910,0.08289333,-0.01757282,-0.26903296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10280278,0.03746423,0.07906379,-0.04031553,0.03069077,0.00303801,-0.01516805,0.10269263,-0.01746037,-0.15593776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11800339,0.03320358,0.05857946,-0.09448924,0.01814190,-0.00893900,-0.03367533,0.08733729,-0.01391960,-0.05065956,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:09.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16492568,0.00102785,0.03322057,-0.18513113,0.00541880,-0.02062222,-0.03968609,0.07385509,-0.01956084,0.07075765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31565377,0.06979468,0.03736836,-0.19560683,-0.01278128,-0.01826200,-0.06391250,0.05743875,-0.01237466,0.08090996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35106584,0.08476110,0.05664219,-0.15013665,-0.01791357,-0.00731677,-0.07402353,0.05776755,-0.00990508,-0.01819674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26700005,0.06088657,0.05800506,-0.08943376,-0.00863036,-0.01312743,-0.06347112,0.06586599,-0.01532488,-0.12943798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16628581,-0.02850065,0.03813798,-0.02849439,-0.04322317,-0.03678678,-0.08579928,0.02831088,-0.03871401,-0.22991544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:10.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14835136,0.03715620,0.09439947,0.10618383,-0.00410200,-0.00193573,-0.04873284,0.08202694,-0.01724519,-0.07180040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16594645,0.04346640,0.12424012,0.09524406,0.00365808,0.00842829,-0.04674847,0.09339849,0.01359026,0.07424348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18249440,0.03515971,0.08571262,0.02587013,-0.00744566,-0.01225672,-0.05655548,0.07295197,0.00361471,0.18909621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15337859,-0.04751062,-0.00496435,-0.12049478,-0.05484571,-0.07013232,-0.09423333,0.01167236,-0.03473189,0.17137024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26433805,0.06063428,0.08199719,-0.03244642,-0.02826411,-0.00740009,-0.07850089,0.04848385,-0.00275786,0.17692408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:11.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33634195,0.08368398,0.10225310,0.01208248,-0.02601968,0.00157391,-0.08189549,0.05435069,0.00080209,0.00693562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21816368,0.04531671,0.08582971,0.01945293,-0.03512986,-0.01379618,-0.09094305,0.04149846,-0.01061826,-0.12787920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04096979,-0.06236258,-0.01860209,-0.03524134,-0.08560082,-0.08998743,-0.12407817,-0.02979689,-0.07605223,-0.26079461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06350900,0.01298441,0.11374491,0.09548301,-0.03493577,0.00404090,-0.08582056,0.04983406,-0.01361666,-0.10329784,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08108436,0.02781188,0.12184384,0.11171442,-0.02572086,0.00796851,-0.07640605,0.06329082,0.00340091,0.08355518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:12.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08679520,0.01353791,0.09613522,0.07175952,-0.02485828,-0.01013018,-0.07591963,0.06127985,0.00669851,0.26477078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01142810,-0.07031085,-0.00148622,-0.06449141,-0.07118302,-0.07697950,-0.10825951,-0.00223384,-0.03391278,0.30354288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08844222,0.02404107,0.09656392,0.02748171,-0.04373108,-0.00571261,-0.09255961,0.03813339,0.00769075,0.45230594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12533782,0.03396560,0.10470553,0.02546493,-0.04576745,0.00383520,-0.10158181,0.03791137,0.01654743,0.42255041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16348268,0.03059584,0.09436859,0.06265727,-0.04977765,-0.00802480,-0.10472783,0.02981112,0.00637776,0.30197757,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:13.0,0,0
324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11474717,-0.04503045,0.04188355,0.04876456,-0.08647618,-0.05095737,-0.12996224,-0.01223306,-0.02343353,0.22515890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:14.0,0,0
325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10523803,0.02825910,0.10393848,0.06811991,-0.06751923,-0.00304237,-0.11622792,0.01334009,-0.00694369,0.11429325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:14.0,0,0
326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17992996,0.05044197,0.12327216,0.11361874,-0.05341564,0.01073705,-0.10536184,0.03128424,0.00343322,0.09541304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:14.0,0,0
327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06858487,0.01461276,0.10159398,0.08693338,-0.04418699,-0.00443725,-0.09369060,0.04271368,-0.00413956,0.07676917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:14.0,0,0
