ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613213450
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:35:36
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15786527,-0.08643391,-0.00017866,-0.20906532,0.00180758,0.03159314,-0.05094552,0.01604672,-0.00524383,-0.36145517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:37.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08641588,-0.08490712,-0.00289062,-0.15320498,0.00229980,0.02327724,-0.05267035,0.02236328,-0.01450330,-0.38789243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:37.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09011617,-0.17328480,-0.09730800,-0.36622971,-0.03194711,-0.04436135,-0.08359082,-0.02237111,-0.04871391,-0.30373004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:37.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09443329,-0.02882594,-0.00913167,-0.33928737,-0.01414869,0.03225524,-0.07868838,0.01277631,-0.01027221,-0.23987336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:37.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16559480,-0.01755425,-0.03541813,-0.38759074,-0.03571975,0.00733575,-0.09543753,-0.01500285,0.00157227,-0.25180018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:37.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19399384,-0.02808593,-0.05020202,-0.40384343,-0.03983463,-0.00153593,-0.09519023,-0.02548604,-0.03293409,-0.41777954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:38.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17522776,-0.06383476,-0.05879166,-0.41057381,-0.05827004,-0.00797215,-0.11720411,-0.04013760,-0.04436629,-0.53338295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:38.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17941351,-0.02362802,-0.02634875,-0.31046075,-0.05348961,0.00280147,-0.11372827,-0.02614821,-0.01840860,-0.61665159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:38.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09584043,-0.03879314,-0.00193010,-0.21771765,-0.03490315,0.01960742,-0.09663220,-0.01613713,-0.02700457,-0.63401175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:38.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02719898,-0.06850430,-0.02741542,-0.17159475,-0.04992447,-0.01057904,-0.10652575,-0.04581098,-0.06072810,-0.73566133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:38.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09700704,-0.11348401,-0.01617257,-0.15247676,-0.05772325,-0.00668335,-0.12356143,-0.04318799,-0.05611733,-0.69896531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:39.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07055117,-0.07503392,0.00701135,-0.16262889,-0.02192532,0.01591603,-0.09602620,0.00007051,-0.02217352,-0.56928515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:39.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00879340,-0.06180573,-0.01519129,-0.22989710,0.01095886,0.00899376,-0.07017001,0.03348535,-0.01833554,-0.55095452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:39.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03707905,-0.05792390,-0.02650737,-0.29633802,0.03386392,0.00540040,-0.05433313,0.04967356,-0.01856150,-0.44185853,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:39.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04665974,-0.09419324,-0.07431804,-0.40771845,0.01051653,-0.01989938,-0.07428081,0.02796611,-0.04146148,-0.41990808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:39.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13301583,-0.03518409,-0.04046380,-0.38530409,0.04573571,0.00420426,-0.04614008,0.06632775,-0.00132408,-0.31488353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:40.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16996819,-0.01997670,-0.01338626,-0.32066560,0.04549506,0.02658955,-0.04479269,0.06652723,0.00583955,-0.34801134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:40.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18210141,-0.01934927,-0.05232092,-0.31079882,0.01401911,0.00338611,-0.06534446,0.02993530,-0.00450492,-0.41162345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:40.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08863559,-0.12916037,-0.11428211,-0.31134704,-0.05098188,-0.04655555,-0.11590754,-0.04839356,-0.06328848,-0.54958487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:40.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17495006,0.00329298,-0.00818875,-0.17994745,-0.03419583,0.03263951,-0.10188194,-0.00643026,-0.01451060,-0.57429481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:40.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13309395,-0.00929612,-0.00271519,-0.14866519,-0.00498562,0.03928963,-0.07197019,0.01526101,-0.00914466,-0.60221601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:41.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05210837,-0.03348316,-0.01844811,-0.13768947,0.01059100,0.02358271,-0.05584447,0.03386536,-0.02096423,-0.59265488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:41.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00259174,-0.08454472,-0.10981429,-0.23036340,-0.03366368,-0.04841838,-0.08598574,-0.04507301,-0.08626114,-0.59202415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:41.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00548921,-0.06731842,-0.02462663,-0.20134291,0.00320821,0.01626832,-0.06272024,0.04042390,-0.01145909,-0.41056135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:41.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04338071,-0.03112248,-0.01853569,-0.24108888,0.02075177,0.02748202,-0.04547425,0.05587582,0.00131065,-0.31362134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:41.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12092205,-0.00883280,-0.04020093,-0.27962181,0.02089037,0.01694484,-0.04617633,0.04913750,0.00706362,-0.26005217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:42.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14887133,-0.01474360,-0.08546689,-0.30072945,0.00063760,-0.01164834,-0.06602111,0.00090487,-0.04777476,-0.28995597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:42.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15212004,-0.03811952,-0.06231749,-0.30957538,-0.01477646,0.00862140,-0.08320188,0.01082259,-0.02548018,-0.32649308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:42.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23878133,0.01876429,-0.02879284,-0.22027001,-0.01964748,0.02835765,-0.08600636,0.01238328,-0.00170158,-0.37186915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:42.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17941442,0.00799236,-0.03156269,-0.16551346,-0.02388716,0.02164139,-0.08547939,-0.00113708,-0.00666069,-0.41741383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:42.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11437522,-0.01264790,-0.03452396,-0.12299121,-0.02366638,0.02461612,-0.08549944,-0.01403043,-0.04209789,-0.53701532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:43.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03936270,-0.06213152,-0.03512734,-0.11848047,-0.04164006,0.01991925,-0.10338768,-0.02540503,-0.03855934,-0.56526941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:43.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00044227,-0.03946868,-0.01746103,-0.10987785,-0.01662005,0.03032820,-0.07984579,0.00584340,-0.00664308,-0.48119214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:43.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00163900,-0.04373753,-0.02328744,-0.09385460,-0.00631928,0.03103879,-0.06948593,0.00864035,-0.01436786,-0.42066097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:43.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04080100,-0.04134073,-0.02216866,-0.15840095,-0.02196140,0.03316441,-0.07685862,-0.00546676,-0.01258197,-0.35015315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:43.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03180458,-0.08120196,-0.04471510,-0.20672166,-0.05147453,0.01439797,-0.11228295,-0.04231412,-0.01864718,-0.31363398,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:44.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17765838,-0.02268596,-0.03588684,-0.22088888,-0.04389063,0.02089541,-0.09786436,-0.03456846,0.00399459,-0.24451719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:44.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23980625,-0.00834032,-0.01497329,-0.18499874,-0.05065843,0.03511193,-0.10081296,-0.04130596,0.01232038,-0.23305303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:44.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30374599,0.00361158,-0.01778053,-0.13115562,-0.06721745,0.03010277,-0.10371105,-0.05864954,-0.00028205,-0.32638502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:44.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18816768,-0.08155738,-0.07237323,-0.21486098,-0.08746876,-0.01411245,-0.13607286,-0.08793972,-0.01610754,-0.46761960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:44.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17610314,-0.00934889,-0.01887177,-0.14900278,-0.08462957,0.03304793,-0.13395391,-0.06028825,-0.01225212,-0.52692908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:45.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08961855,-0.02594115,-0.02348475,-0.10654000,-0.05162410,0.03492633,-0.10642917,-0.03250446,-0.01570920,-0.51702380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:45.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01386719,-0.05156901,-0.01032189,-0.04044023,-0.05158868,0.04318810,-0.09713297,-0.02695979,-0.01638110,-0.48663715,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:45.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12257678,-0.11799650,-0.04607553,-0.06992230,-0.04794113,0.00618013,-0.11061561,-0.02665788,-0.02505530,-0.44580224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:45.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16219205,-0.08743251,-0.01688280,-0.00986094,-0.02000896,0.02047083,-0.06625687,0.01380337,-0.02386948,-0.34102708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:45.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17948319,-0.08724857,-0.00328331,-0.00705499,-0.02868886,0.03562873,-0.08580253,0.00634674,-0.01257728,-0.23965755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:46.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14892346,-0.09924872,-0.07937787,-0.08626961,-0.05332949,-0.02107827,-0.08602642,-0.04969295,-0.06501725,-0.24567942,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:46.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09214222,-0.09188227,-0.04895441,-0.09425715,-0.06786031,0.00444481,-0.11908949,-0.04610089,-0.01970562,-0.10553594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:46.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00335708,-0.05838152,-0.02709410,-0.10439401,-0.07957175,0.03048107,-0.12520753,-0.06027896,-0.00772927,-0.04769384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:46.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07362811,-0.03451834,-0.04263616,-0.11732869,-0.08219124,0.01349618,-0.12147513,-0.06277779,-0.01448657,-0.05376252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:46.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11574747,-0.09424351,-0.11595389,-0.20350224,-0.11033457,-0.04296045,-0.14703882,-0.10376753,-0.05567891,-0.16425632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:47.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14278515,-0.01209162,-0.01145605,-0.10916127,-0.07094034,0.01538848,-0.12341287,-0.04601453,-0.00817054,-0.25273621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:47.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02081993,-0.04532348,-0.01535633,-0.06813038,-0.06456318,0.01966121,-0.11256004,-0.03763852,-0.02124617,-0.36756411,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:47.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09779583,-0.09198669,-0.07116418,-0.08679886,-0.09163925,-0.01895764,-0.12823679,-0.08999977,-0.08099078,-0.51522046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:47.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08375047,-0.07358436,-0.02860695,-0.01245323,-0.07531908,0.00918387,-0.12444045,-0.04487013,-0.02748735,-0.39024547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:47.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11968486,-0.05956513,-0.01134189,-0.00692561,-0.05412820,0.03181272,-0.10720109,-0.02158891,-0.01426116,-0.30297178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:48.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13251515,-0.07766045,-0.02835427,0.00858284,-0.05398381,0.02287137,-0.10074638,-0.02970145,-0.02041557,-0.20753251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:48.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21869716,-0.15834187,-0.09766710,-0.11445101,-0.09353149,-0.02639176,-0.14146043,-0.07984687,-0.04460333,-0.08841770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:48.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11686907,-0.06380588,-0.05198550,-0.09757245,-0.06922375,0.01090451,-0.12327568,-0.04498976,-0.01100177,0.02733935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:48.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06675852,-0.04264781,-0.04546902,-0.09175862,-0.05789818,0.01055078,-0.11514369,-0.03513721,-0.01170360,0.06836733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:48.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00662469,-0.07896644,-0.14167759,-0.14273193,-0.10495688,-0.06866669,-0.13266495,-0.11906665,-0.09555995,-0.04413830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:49.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01683056,-0.05418174,-0.02472522,0.00768778,-0.06663407,0.01607375,-0.10783040,-0.04189147,-0.03602811,-0.05488196,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:49.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01449558,-0.04874785,-0.01626495,0.06103180,-0.06789040,0.02955369,-0.10349873,-0.03351732,-0.03083442,-0.15907162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:49.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05729534,-0.05224728,-0.04171610,0.04651988,-0.06066659,0.01633646,-0.10774752,-0.03432832,-0.03391788,-0.19262743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:49.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07933357,-0.08091229,-0.05804703,0.00867959,-0.09213472,0.00656865,-0.13980357,-0.07247867,-0.04611252,-0.30199757,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:49.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11649276,-0.06438705,-0.02444366,0.05837595,-0.04165464,0.03769177,-0.09845703,-0.01345247,-0.03111859,-0.29454815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:50.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16335645,-0.07446220,-0.03566713,0.05075588,-0.00523146,0.03104669,-0.06736884,0.02134038,-0.03188482,-0.24133728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:50.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25005102,-0.15801120,-0.16532381,-0.06592930,-0.03267017,-0.06282128,-0.08319066,-0.04310271,-0.09284998,-0.24814099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:50.0,0,0
322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23033373,-0.08876844,-0.02983894,0.02174352,-0.00247134,0.04207646,-0.06925381,0.02592340,-0.01471538,-0.16422173,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:50.0,0,0
323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12156536,-0.05003470,-0.01843086,0.03259227,-0.00707839,0.05887660,-0.07040647,0.01805439,0.00032405,-0.06311512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:50.0,0,0
324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16194411,-0.07021205,-0.03814069,0.04630890,-0.01964550,0.03927892,-0.07379727,-0.00024588,-0.00713748,-0.02089702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:51.0,0,0
325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14366820,-0.11564177,-0.05895994,-0.02453567,-0.05566420,0.02837937,-0.10414759,-0.04460447,-0.02345970,-0.01290648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:51.0,0,0
326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00722368,-0.04348889,-0.02397295,0.02994860,-0.06028913,0.05779815,-0.10987727,-0.04560291,-0.00663771,0.01130695,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:51.0,0,0
327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08244387,-0.02252254,-0.03406025,0.04013087,-0.06228283,0.04696175,-0.11027993,-0.05251487,-0.00642189,-0.04049674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:51.0,0,0
328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11358654,-0.02404061,-0.08775546,0.05088322,-0.09202737,0.00230652,-0.12539303,-0.11408980,-0.07320731,-0.18509550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:36:51.0,0,0
